1	1	2	3	0	0	0	0	4
2	2	5	3	0	0	0	0	4
3	5	6	3	0	0	0	0	4
4	6	7	3	0	0	0	0	4
5	7	8	3	0	0	0	0	4
6	8	9	3	0	0	0	0	4
7	9	10	3	0	0	0	0	4
8	10	11	3	0	0	0	0	4
9	11	12	3	0	0	0	0	4
10	12	13	3	0	0	0	0	4
11	13	14	3	0	0	0	0	4
12	14	15	3	0	0	0	0	4
13	15	16	3	0	0	0	0	4
14	16	17	3	0	0	0	0	4
15	17	18	3	0	0	0	0	4
16	18	19	3	0	0	0	0	4
17	19	20	3	0	0	0	0	4
18	20	21	3	0	0	0	0	4
19	21	22	3	0	0	0	0	4
20	22	23	3	0	0	0	0	4
21	23	24	3	0	0	0	0	4
22	24	25	3	0	0	0	0	4
23	25	26	3	0	0	0	0	4
24	26	27	3	0	0	0	0	4
25	27	28	3	0	0	0	0	4
26	28	29	3	0	0	0	0	4
27	29	30	3	0	0	0	0	4
28	30	31	3	0	0	0	0	4
29	31	32	3	0	0	0	0	4
30	32	33	3	0	0	0	0	4
31	33	34	3	0	0	0	0	4
32	34	35	3	0	0	0	0	4
33	35	36	3	0	0	0	0	4
34	36	37	3	0	0	0	0	4
35	37	38	3	0	0	0	0	4
36	38	39	3	0	0	0	0	4
37	39	40	3	0	0	0	0	4
38	40	41	3	0	0	0	0	4
39	41	42	3	0	0	0	0	4
40	42	43	3	0	0	0	0	4
41	43	44	3	0	0	0	0	4
42	44	45	3	0	0	0	0	4
43	45	46	3	0	0	0	0	4
44	46	47	3	0	0	0	0	4
45	47	48	3	0	0	0	0	4
46	48	49	3	0	0	0	0	4
47	49	50	3	0	0	0	0	4
48	50	51	3	0	0	0	0	4
